-0.979,0.047
-0.202,-0.517
-0.495,-0.132
0.949,-0.247
-0.488,0.802
-0.223,0.449
0.725,0.569
-0.444,-0.794
0.112,-0.460
0.705,0.662
-0.320,-1.028
-0.488,0.011
0.201,-0.446
0.379,-0.169
-0.202,0.384
0.479,-0.090
0.844,0.457
-0.801,-0.744
-0.049,0.460
-0.837,0.488
0.561,0.126
-0.560,0.052
0.134,1.019
-0.618,-0.717
0.210,-0.953
-0.047,-0.531
0.564,0.934
0.404,0.316
-0.337,-0.390
0.512,-0.875
-1.029,0.201
0.476,0.133
-0.974,-0.115
0.181,-0.978
0.225,0.530
0.341,-0.870
0.089,0.523
1.015,0.100
-0.944,-0.251
0.425,0.264
0.033,-1.008
0.482,0.012
-0.914,-0.403
0.852,-0.513
-0.203,-0.392
-0.859,-0.638
-0.860,0.534
0.673,-0.850
-0.468,0.347
0.365,-0.319
-0.716,0.770
-0.296,0.368
-0.368,-0.209
0.274,0.941
0.430,0.885
-0.230,-0.434
-0.359,0.971
-0.465,0.133
0.978,0.327
0.873,-0.492
0.928,0.343
-0.176,1.055
0.496,-0.019
0.183,-0.468
-0.960,0.136
0.046,0.470
0.350,-0.148
-0.087,0.939
-0.871,-0.362
-0.905,0.311
0.936,-0.076
0.060,-0.491
0.220,0.439
0.390,0.388
0.773,-0.711
-0.644,0.786
0.195,0.964
-0.193,-0.940
-0.361,-0.890
1.012,-0.015
-0.397,0.844
0.953,-0.373
-0.321,-0.426
0.608,0.704
-0.056,-1.012
0.259,-0.450
0.596,0.049
-0.539,0.131
0.139,-0.523
-0.306,0.393
0.064,0.609
-0.500,-0.274
-0.428,-0.154
-0.394,0.242
0.295,-0.284
0.348,0.353
-0.148,-0.511
-0.466,-0.023
-0.277,0.403
0.261,0.419
