0.954,0.073
-0.081,-0.914
-0.169,-0.440
-0.407,0.827
0.417,0.219
-0.538,0.110
-0.428,-0.279
0.097,-0.546
-0.443,-0.932
0.023,-0.501
-0.209,-0.453
-0.244,-0.425
-0.769,0.562
-0.014,0.498
0.093,-0.476
0.871,-0.413
0.804,0.514
-0.444,-0.342
-0.507,-0.124
-0.448,0.106
-0.103,-0.496
-0.184,0.910
0.621,-0.786
-0.066,0.501
-0.425,0.309
0.303,-0.503
-1.039,-0.203
0.014,-0.438
0.614,-0.872
0.952,0.285
-0.084,-0.561
0.277,0.947
-0.449,0.186
-0.397,-0.914
0.378,0.385
0.912,-0.582
0.431,-0.235
0.446,0.205
-0.865,0.506
0.543,0.857
0.823,-0.575
0.839,0.545
0.578,0.833
0.504,0.172
0.353,0.458
0.520,0.037
0.421,-0.243
-0.973,0.364
-0.428,0.238
0.333,-0.962
-0.593,-0.817
-0.509,-0.064
0.453,-0.209
1.006,-0.300
0.270,0.378
0.428,0.129
-0.559,0.852
-0.542,-0.026
0.824,-0.416
0.250,-0.376
-0.997,-0.206
0.561,0.765
-0.227,-1.016
1.020,-0.017
0.168,-0.449
0.877,-0.331
0.498,0.061
0.912,0.212
-0.296,-0.947
0.443,-0.006
-0.518,-0.018
0.463,0.967
0.882,-0.103
0.103,0.439
0.666,-0.749
0.434,0.330
-0.798,0.741
-0.457,0.277
-0.497,0.120
0.002,0.875
-0.298,-0.385
1.034,-0.190
-0.046,-0.998
0.374,0.351
0.850,0.563
-0.163,0.458
0.775,0.521
-0.309,-0.416
-0.546,0.793
0.255,-0.925
-0.134,-0.533
-0.943,0.434
-0.902,-0.395
1.061,-0.067
-0.359,-0.310
-0.191,0.490
-0.117,-0.488
0.928,-0.103
0.080,0.459
-0.523,0.772
0.723,-0.685
-0.192,0.921
-0.425,0.085
-0.089,0.931
0.416,0.281
0.948,0.024
-0.116,0.401
0.500,-0.935
-0.450,0.897
0.418,0.180
-0.328,0.419
-0.989,0.016
-0.490,-0.831
0.886,-0.192
-0.370,0.285
-0.226,0.445
1.049,0.197
-0.681,-0.777
0.101,0.580
-0.482,-0.266
0.239,-1.021
0.954,0.442
-0.240,-0.395
-0.945,-0.182
0.860,-0.494
-0.105,-0.389
-0.101,-0.957
-0.520,-0.216
0.033,-0.559
-0.872,-0.505
0.411,0.877
-0.204,-0.479
-0.356,-0.172
-0.365,1.052
-0.414,0.295
0.305,-0.303
0.444,0.891
-0.871,0.569
0.926,0.127
-0.234,-0.441
-0.327,-0.308
-0.968,0.331
-0.569,0.831
0.680,-0.813
-0.862,-0.691
-0.246,0.335
-0.406,-0.208
-0.765,0.646
0.450,0.031
-0.366,-0.940
0.465,-0.098
-1.001,0.524
0.523,0.042
0.046,0.937
0.928,0.153
-0.285,0.890
-0.164,-0.474
-1.036,-0.053
0.907,-0.252
0.533,-0.722
0.401,-0.245
0.377,0.108
-0.961,0.359
0.694,-0.622
0.390,0.210
0.894,-0.088
0.651,-0.609
0.162,0.427
-0.312,0.354
-0.058,0.992
0.445,0.378
0.427,-0.401
-0.317,-0.383
-0.771,0.640
-0.543,0.025
0.509,-0.262
0.398,-0.329
0.027,1.000
0.432,-0.977
-0.397,-0.235
-0.014,-0.942
0.135,0.560
-0.145,0.952
0.499,0.181
0.244,0.374
0.566,-0.875
-0.906,0.439
-0.716,-0.730
0.448,0.042
0.523,-0.064
0.571,0.862
-0.349,0.369
0.477,0.210
-0.779,0.635
0.837,0.458
0.303,1.031
-0.799,0.549
-0.286,-0.958
-0.967,-0.134
-0.295,0.935
-0.373,0.354
0.378,0.325
0.238,0.431
0.092,-0.566
0.058,-1.074
0.235,0.393
-0.558,-0.800
0.958,-0.269
0.691,0.737
-0.008,0.991
0.027,0.445
0.671,0.679
-0.504,0.076
0.012,-0.528
-0.269,0.337
1.017,0.239
-0.907,0.467
0.185,-0.405
-0.331,0.341
-0.751,0.579
0.283,0.408
0.367,-0.422
0.757,-0.585
-0.509,-0.156
0.648,-0.785
-0.837,-0.357
0.293,-0.974
0.420,-0.090
0.365,-0.333
-0.554,-0.263
-1.058,-0.071
-0.478,-0.898
-0.863,-0.481
-0.405,0.914
-0.419,0.142
-0.268,0.452
-0.405,0.352
-0.330,-0.261
-0.316,0.403
-0.053,0.600
0.968,-0.048
0.646,-0.795
-0.504,0.042
-0.886,0.352
0.496,-0.112
-0.996,-0.224
-0.440,0.242
0.291,-0.910
0.704,-0.732
-0.078,0.534
-0.140,0.973
-0.542,-0.838
-0.204,-0.455
0.415,0.235
-0.451,-0.247
-0.943,-0.023
-0.494,0.847
0.928,-0.195
-0.564,0.773
-0.363,0.832
0.957,0.157
0.511,0.166
-0.523,0.877
0.047,-0.405
-0.965,0.182
0.409,0.306
-0.322,0.923
0.463,-0.230
-0.951,-0.241
0.328,0.426
0.436,-0.222
-0.467,-0.166
-0.275,0.940
-0.497,0.168
0.439,-0.293
-1.025,0.288
0.697,-0.663
-0.957,-0.414
-0.141,-1.020
0.145,0.930
-0.309,-0.903
0.508,-0.067
0.289,0.368
0.065,-1.059
1.006,-0.089
-0.415,0.357
-0.408,-0.908
0.335,-0.447
0.470,-0.844
0.906,-0.260
0.918,-0.363
-0.129,-0.424
0.435,0.375
0.168,0.436
-0.652,-0.765
0.112,-0.898
0.480,0.189
-0.423,-0.228
-0.385,-0.336
0.382,-0.405
0.425,0.041
0.106,0.468
0.385,-0.979
0.557,-0.778
0.029,-0.919
-0.581,-0.826
-0.242,0.990
0.041,-0.438
-0.086,-0.516
-0.658,0.687
0.306,-0.376
-0.567,-0.792
-0.472,0.166
0.498,0.178
0.335,0.988
0.427,0.331
0.789,0.609
1.068,0.022
0.070,-0.453
0.142,0.546
-0.493,0.083
-1.006,0.261
0.445,0.025
-0.062,-1.047
-0.852,-0.064
0.661,-0.613
0.927,-0.549
-0.128,-1.069
0.330,0.930
-0.705,0.627
-0.694,0.862
0.722,0.575
0.623,-0.792
0.218,-0.321
0.276,0.401
0.767,-0.578
-0.122,0.556
-0.381,-0.335
0.606,0.108
0.475,-0.108
0.004,1.036
0.117,-0.499
-0.917,-0.569
0.131,-0.467
-0.719,0.675
-0.167,-0.407
-0.277,0.430
0.194,0.413
-0.368,-0.327
0.232,0.432
-0.566,-0.195
0.242,-0.566
-0.025,0.508
0.370,-0.377
0.084,-0.508
-0.038,-1.086
-0.454,0.263
-0.395,0.356
0.022,0.545
-0.433,-0.232
-0.499,0.044
-0.527,0.748
0.090,0.528
-0.629,0.726
0.950,0.315
0.161,-1.038
-0.482,0.933
-0.106,0.975
0.026,-0.555
0.552,-0.386
1.033,-0.068
0.454,-0.141
0.516,0.006
-0.538,-0.162
0.044,-0.424
0.947,-0.355
0.400,-0.214
-0.543,-0.049
1.007,-0.225
0.270,-0.410
-0.545,-0.109
0.328,-0.974
0.343,-0.368
0.090,-0.499
0.907,0.543
-0.853,-0.543
0.722,-0.766
-0.348,-0.330
0.280,0.988
0.954,-0.530
0.262,0.972
-0.240,0.330
-0.188,0.482
0.462,-0.248
-0.394,0.254
-0.003,0.451
-0.447,-0.138
-0.223,0.495
0.244,1.003
-0.446,0.159
1.011,-0.170
-0.483,-0.331
0.878,0.386
0.506,0.001
0.425,0.879
0.485,-0.145
-0.307,-0.355
-0.106,-0.619
0.879,-0.336
-0.561,-0.837
0.418,-0.328
-1.040,0.312
-0.852,0.531
0.045,0.489
0.807,0.578
-0.454,-0.946
-0.096,-0.462
-0.744,-0.651
-0.463,0.169
-0.246,-0.521
0.383,0.178
0.265,-0.430
0.338,0.932
0.680,0.629
-0.287,0.398
0.383,-0.188
-0.995,0.167
0.494,0.066
-0.600,-0.693
0.380,-0.976
-0.402,-0.866
0.060,-0.503
-0.554,0.862
1.003,-0.077
-0.835,0.503
0.216,1.027
-0.954,0.398
-0.284,0.360
0.825,-0.539
0.480,-0.272
0.611,0.843
0.493,0.031
0.993,0.261
0.875,0.224
0.403,-0.978
0.248,-1.046
0.765,0.630
-0.428,0.368
-0.424,0.201
-0.415,0.336
-0.514,-0.256
0.279,-0.301
-0.182,-0.833
-0.369,-0.401
0.378,0.263
0.838,0.613
-0.368,-0.398
0.378,0.252
-0.968,0.174
0.254,-1.037
-0.115,-0.995
0.815,0.446
-0.948,-0.256
-0.191,0.422
-1.059,0.163
0.452,-0.313
-0.865,-0.429
0.897,-0.473
-0.092,-0.507
0.962,0.035
0.394,0.960
-0.128,-0.369
-0.353,-0.945
0.379,-0.927
-0.907,-0.440
0.198,0.955
-0.514,0.958
0.456,0.863
0.760,-0.482
0.005,0.534
-0.482,-0.276
-0.424,0.274
1.030,0.019
0.167,0.518
0.222,0.397
-0.200,-0.525
-0.457,0.052
-0.797,0.673
-0.279,0.466
0.222,-0.519
0.201,-0.433
0.846,0.422
0.076,-1.037
0.783,-0.538
-0.581,-0.014
0.282,0.537
-0.222,-0.478
0.627,0.728
-0.942,0.502
0.647,-0.737
0.414,0.345
0.866,0.398
0.794,-0.512
0.192,-0.526
0.224,-1.013
-0.313,0.466
-0.433,0.904
0.571,0.017
-0.210,1.013
0.005,0.462
-0.254,-0.994
0.230,0.438
-1.099,0.063
0.360,-0.181
-1.003,-0.052
0.814,0.489
-0.899,0.437
-0.570,-0.096
0.124,0.475
-0.282,-0.927
-0.481,0.363
-0.867,0.472
0.401,-0.168
-0.331,-0.394
0.069,1.094
0.307,0.406
-0.412,-0.214
-0.511,0.014
-0.140,0.616
-0.953,0.342
0.142,-1.011
0.493,0.895
-0.558,-0.004
-0.132,0.412
0.057,-0.941
-0.429,0.200
-0.972,0.115
-0.126,-0.602
-0.442,-0.241
0.210,0.416
0.101,0.465
-0.543,-0.038
-0.040,0.456
0.447,0.295
-0.454,-0.376
0.150,0.452
0.266,0.468
0.896,0.431
-0.361,0.379
-0.962,0.304
-0.941,-0.251
0.428,0.051
0.774,0.561
-0.007,0.435
-0.512,-0.023
-0.672,0.815
-0.510,-0.162
-0.659,-0.619
0.067,-0.524
0.396,0.908
-0.261,-0.967
-0.518,-0.020
0.464,-0.105
-0.438,-0.259
1.030,-0.088
1.004,0.391
0.392,-0.261
0.657,0.806
-0.450,-0.126
-0.775,0.561
0.162,-0.937
-0.408,0.209
-0.452,-0.153
0.367,-0.315
0.441,-0.115
-0.318,0.446
-0.326,0.277
0.336,-0.243
0.554,-0.771
0.738,0.783
-0.062,0.463
-0.386,0.896
-0.601,0.833
0.479,-0.039
0.413,-0.936
-0.057,0.534
-0.631,-0.714
-0.767,-0.666
0.475,-0.842
-0.130,0.459
0.336,-0.355
0.466,0.138
-0.391,-0.288
0.359,0.305
-0.495,-0.081
0.467,0.197
0.020,0.575
-0.001,-0.481
-0.334,-0.364
0.412,0.017
-0.442,0.332
0.109,0.469
0.407,-0.272
-0.521,-0.032
0.432,0.896
-1.049,-0.396
-0.236,-0.404
0.472,0.939
-0.078,0.632
0.062,0.853
-0.529,0.136
0.458,0.779
-0.510,-0.221
0.203,-0.559
0.101,-0.411
-0.750,0.727
-0.117,0.994
-0.929,-0.428
0.173,0.490
0.683,0.688
-0.177,0.347
-0.155,-0.934
-0.055,-0.571
-0.070,0.564
0.257,0.389
-0.171,1.008
0.970,0.277
0.062,0.450
-0.967,0.361
0.448,0.340
-0.923,-0.466
-0.483,0.266
-0.717,0.641
0.331,0.966
-0.544,-0.901
0.639,0.768
-1.020,-0.151
-0.440,-0.370
-0.450,-0.874
-0.351,-0.398
-0.191,0.987
0.517,0.947
-0.270,0.334
0.460,-0.010
-0.572,0.011
-0.937,-0.205
0.892,0.396
-0.479,0.920
0.763,-0.620
0.049,-0.438
0.240,0.365
0.260,-0.255
0.065,-0.492
0.327,0.498
-0.941,-0.570
0.572,0.094
-1.012,-0.106
0.349,0.395
0.659,0.721
-0.194,-0.462
-0.589,0.673
0.470,0.247
0.269,-0.490
0.860,-0.428
0.539,-0.814
-1.007,0.001
0.130,1.069
0.345,0.437
0.572,0.804
-0.469,0.174
0.384,0.844
0.231,-0.407
-0.933,-0.537
0.494,-0.834
-0.061,-0.524
-0.564,0.093
0.403,-0.240
0.987,0.152
0.176,0.522
-0.175,-0.926
0.284,0.915
-0.992,-0.015
-0.354,0.318
0.901,-0.240
-0.248,-0.946
-0.149,0.438
0.178,-0.461
0.960,0.247
0.585,-0.884
-0.351,0.871
-0.040,1.037
-0.048,-0.420
-0.431,0.828
-0.031,-0.525
-0.933,0.212
-0.460,0.187
0.003,-0.969
0.513,-0.114
-0.671,-0.636
0.329,-0.284
-0.787,0.759
0.281,-0.430
-0.989,0.179
-0.460,-0.793
-0.573,0.290
-0.305,-1.013
0.152,0.971
0.903,-0.365
0.266,0.411
0.416,0.237
-0.018,0.513
0.742,-0.631
0.602,0.783
-0.557,-0.140
0.961,0.405
-0.030,-0.552
-0.887,-0.363
1.023,0.141
1.051,0.334
0.509,-0.097
0.913,0.355
0.930,0.428
-0.460,0.082
-0.514,-0.008
-0.671,0.738
-0.633,-0.726
-0.131,0.471
-0.799,-0.620
-0.511,-0.009
0.464,-0.093
-0.048,0.461
-0.431,0.233
0.647,-0.655
-0.305,-0.414
0.166,0.995
-0.170,-0.441
-0.566,-0.044
-0.962,-0.316
-0.738,-0.685
-0.139,0.522
-0.005,0.531
0.476,-0.174
-0.246,0.361
0.777,0.632
0.873,-0.496
0.109,-1.058
0.455,0.183
-0.451,0.904
0.469,-0.079
-0.773,-0.731
0.004,-0.497
1.012,0.254
0.432,0.264
0.322,-0.956
-0.996,-0.263
-0.990,-0.288
0.116,0.387
-0.617,-0.698
-0.035,-0.561
0.576,0.826
0.522,-0.112
-1.020,-0.053
-0.038,-0.526
-0.805,-0.404
0.185,0.458
0.361,-0.811
-0.062,-0.963
-0.469,-0.114
0.616,0.705
-0.353,0.386
0.335,0.385
0.206,0.394
0.993,-0.344
-0.059,1.044
-0.031,0.519
0.965,-0.478
-0.185,-0.382
-0.191,-0.403
-0.025,0.509
-0.424,0.021
0.443,0.209
-0.760,-0.604
-0.694,-0.790
0.560,-0.865
-0.239,0.473
0.777,0.673
0.114,1.006
0.429,-0.348
-0.366,-0.259
-0.943,-0.037
-0.392,-0.883
-0.341,0.421
-0.305,1.011
-0.374,0.333
0.382,0.313
0.401,0.441
-0.372,0.165
-1.020,0.641
-0.348,-0.450
-0.342,-0.973
0.852,-0.535
0.227,-0.990
-0.003,0.965
-0.271,-0.535
0.617,0.886
-0.465,-0.766
0.187,0.569
0.484,-0.202
-0.194,0.996
-1.020,-0.241
-0.820,-0.621
0.934,0.346
-0.947,0.436
0.030,-1.042
0.399,-0.216
0.062,0.980
-1.022,0.280
