-0.273,0.952
-0.038,0.999
0.211,-0.980
0.347,-0.848
-0.889,-0.472
-0.044,-0.476
0.323,-0.418
0.466,0.927
0.249,-0.461
-0.298,0.462
0.902,0.538
-0.217,0.959
0.452,0.323
-0.640,-0.747
0.965,0.090
-0.459,0.092
0.508,0.132
-0.899,0.356
0.033,-0.464
0.148,-1.052
-0.066,-0.433
0.383,-0.850
-0.021,-1.041
0.067,0.444
0.757,-0.592
0.325,0.390
-0.862,-0.707
0.894,-0.343
-0.621,-0.792
-0.036,-0.414
0.759,-0.744
-0.713,0.686
0.899,0.428
0.088,-0.498
0.887,0.395
-0.458,-0.042
-1.060,-0.079
-0.477,-0.116
-0.581,-0.860
-0.905,0.394
0.019,0.529
0.799,0.593
-0.292,-0.471
-0.437,0.268
0.475,0.023
-0.065,-1.096
-0.814,0.447
0.021,-0.520
0.499,-0.065
-0.486,-0.203
0.090,0.481
0.932,0.279
0.323,-0.272
0.853,0.498
-0.487,0.169
-0.218,-0.982
-0.340,-0.336
-0.526,-0.754
0.012,-0.494
-0.063,0.497
0.466,-0.030
-0.412,-0.275
0.503,-0.183
0.021,-0.936
0.385,0.336
0.454,-0.037
-0.848,0.563
0.009,0.531
0.527,0.131
-1.063,-0.072
0.429,0.755
-0.408,0.884
0.247,-1.010
-0.498,-0.014
-0.376,0.307
-0.949,-0.263
0.978,-0.002
0.262,0.438
-0.953,0.327
1.087,0.357
-0.939,0.088
-0.666,-0.831
0.478,0.046
-0.833,0.613
-0.424,-0.187
0.816,0.529
-0.504,-0.868
-0.479,-0.109
-0.185,0.537
0.291,-0.412
0.447,0.180
-0.335,-0.390
0.030,-0.438
-0.532,-0.003
-0.463,0.063
-0.034,-0.564
0.738,0.519
-0.387,0.990
-0.222,0.436
0.401,0.242
-0.986,-0.032
-0.220,-0.973
0.362,0.255
-0.388,0.109
-0.287,0.912
-0.003,0.923
-0.367,0.942
-0.633,-0.716
0.444,0.044
-0.843,-0.746
0.656,0.705
0.700,-0.765
0.305,-0.948
-1.047,-0.185
-0.477,-0.157
0.172,0.452
-0.448,0.232
0.405,-0.045
0.357,-0.254
-0.064,0.555
-0.235,-0.929
-0.927,0.482
0.494,0.096
-0.568,0.876
0.178,-0.317
-0.368,0.921
-0.258,0.340
0.922,-0.298
0.365,-0.307
0.914,0.393
-0.420,0.291
0.630,-0.857
0.654,-0.764
0.318,-0.921
0.812,0.705
-0.983,-0.116
-0.960,-0.265
-0.308,0.963
-0.409,-0.247
0.351,0.417
-0.688,0.794
-0.220,-0.372
0.612,-0.647
-0.255,0.460
0.688,0.780
0.158,-0.498
0.937,-0.171
0.287,0.365
0.454,-0.272
-0.798,0.682
-0.228,-0.511
0.293,0.439
0.087,-0.483
0.958,0.173
-0.478,0.076
-0.509,-0.881
0.509,-0.173
0.513,0.905
-0.925,-0.468
1.016,0.071
0.097,-0.925
0.215,0.477
-0.310,0.394
-0.039,0.457
0.170,-0.515
1.044,-0.222
-0.191,1.064
-0.249,-0.466
-0.255,0.486
-1.002,0.228
0.388,0.254
0.325,0.269
0.542,0.163
-0.329,0.424
-0.346,0.344
-0.030,-0.508
0.867,-0.328
-0.296,0.473
0.334,1.011
0.151,-0.494
