0.504,0.110
0.466,0.154
-0.259,-0.347
-0.502,-0.856
0.363,-0.384
1.008,0.382
-0.966,-0.386
0.174,0.385
0.478,0.224
0.463,0.139
-0.840,0.670
0.489,-0.295
0.005,0.473
-0.304,1.004
0.987,-0.316
0.454,0.310
0.392,-0.126
0.031,-0.533
-1.001,0.028
0.067,-0.428
0.422,0.351
0.707,0.616
0.349,-0.386
-0.196,-0.949
0.154,0.460
-0.993,-0.215
-0.493,-0.162
-0.273,0.433
-0.138,0.982
0.200,0.438
-0.124,0.550
-0.710,0.756
-0.884,0.301
0.845,-0.577
-1.045,0.027
0.877,0.663
-0.606,0.867
0.560,0.770
-0.516,-0.013
0.089,1.032
0.799,0.498
0.132,-1.065
0.518,-0.301
0.325,-0.449
-0.931,-0.438
0.070,-1.104
0.916,0.346
-0.413,0.905
-0.129,-0.468
0.953,0.356
0.191,0.539
0.492,-0.114
-0.424,0.338
0.936,0.235
0.528,0.197
-0.790,-0.626
0.289,-0.909
-0.447,0.284
0.669,-0.810
0.953,0.161
0.113,0.420
1.031,-0.054
-0.751,0.631
0.824,0.391
-0.910,0.190
0.554,-0.917
-0.375,1.046
0.217,-0.449
-0.246,-0.413
0.392,0.325
-0.576,-0.775
-0.394,-0.255
0.539,0.186
0.396,0.946
0.367,0.884
0.743,0.677
-0.955,0.309
-0.407,-0.299
0.513,-0.030
-0.907,-0.059
0.414,-0.150
-0.888,-0.523
-0.483,0.273
-0.860,-0.579
-1.007,0.293
0.295,0.542
-0.073,-0.951
-0.444,0.172
0.406,-0.298
0.176,-0.507
-0.218,0.471
-0.114,0.942
-0.275,-0.543
1.002,-0.305
0.975,0.352
0.932,-0.328
-0.950,-0.507
-1.030,-0.113
0.788,0.590
0.447,0.285
-0.679,-0.695
-0.326,-0.981
-0.450,0.897
-0.434,-0.044
0.350,-0.322
-0.356,-0.870
-0.901,-0.444
0.480,-0.043
-0.500,0.020
0.354,0.369
-0.146,-0.477
0.946,-0.188
0.454,-0.925
0.674,-0.655
0.399,-0.413
-0.426,-0.171
